0.228	-1.10E-02
0.229	-4.75E-03
0.23	-4.75E-03
0.231	-4.75E-03
0.232	1.50E-03
0.233	-1.10E-02
0.234	-4.75E-03
0.235	-4.75E-03
0.236	-1.10E-02
0.237	1.40E-02
0.238	7.75E-03
0.239	-4.75E-03
0.24	7.75E-03
0.241	-4.75E-03
0.242	-4.75E-03
0.243	1.50E-03
0.244	-4.75E-03
0.245	1.50E-03
0.246	1.50E-03
0.247	-1.73E-02
0.248	7.75E-03
0.249	-1.10E-02
0.25	-4.75E-03
0.251	7.75E-03
0.252	-4.75E-03
0.253	1.40E-02
0.254	1.50E-03
0.255	-4.75E-03
0.256	-4.75E-03
0.257	-1.73E-02
0.258	-1.73E-02
0.259	-2.98E-02
0.26	-2.35E-02
0.261	-2.35E-02
0.262	-2.98E-02
0.263	-1.10E-02
0.264	-1.10E-02
0.265	-2.35E-02
0.266	1.50E-03
0.267	-1.73E-02
0.268	-1.73E-02
0.269	-1.73E-02
0.27	-1.10E-02
0.271	-4.75E-03
0.272	-4.75E-03
0.273	-4.75E-03
0.274	1.50E-03
0.275	-4.75E-03
0.276	-1.10E-02
0.277	1.50E-03
0.278	-4.75E-03
0.279	1.50E-03
0.28	1.50E-03
0.281	-4.75E-03
0.282	-1.10E-02
0.283	-1.10E-02
0.284	-4.75E-03
0.285	-1.10E-02
0.286	-1.10E-02
0.287	-1.10E-02
0.288	-1.10E-02
0.289	-1.10E-02
0.29	-4.75E-03
0.291	-4.75E-03
0.292	-1.10E-02
0.293	1.50E-03
0.294	-1.10E-02
0.295	-4.75E-03
0.296	-4.75E-03
0.297	-1.73E-02
0.298	-1.10E-02
0.299	-4.75E-03
0.3	-1.10E-02
0.301	1.50E-03
0.302	1.50E-03
0.303	-4.75E-03
0.304	-4.75E-03
0.305	1.50E-03
0.306	-4.75E-03
0.307	-1.73E-02
0.308	-4.75E-03
0.309	-4.75E-03
0.31	-4.75E-03
0.311	-4.75E-03
0.312	-4.75E-03
0.313	1.40E-02
0.314	-4.75E-03
0.315	7.75E-03
0.316	7.75E-03
0.317	-4.75E-03
0.318	1.50E-03
0.319	-4.75E-03
0.32	-1.10E-02
0.321	-1.10E-02
0.322	-1.73E-02
0.323	-1.10E-02
0.324	-1.73E-02
0.325	-1.10E-02
0.326	-2.35E-02
0.327	-2.35E-02
0.328	-2.35E-02
0.329	-4.85E-02
0.33	-4.23E-02
0.331	-5.48E-02
0.332	-6.73E-02
0.333	-4.85E-02
0.334	-5.48E-02
0.335	-6.73E-02
0.336	-5.48E-02
0.337	-4.85E-02
0.338	-2.98E-02
0.339	-3.60E-02
0.34	-2.35E-02
0.341	-4.75E-03
0.342	7.75E-03
0.343	2.03E-02
0.344	2.65E-02
0.345	3.28E-02
0.346	3.90E-02
0.347	5.15E-02
0.348	6.40E-02
0.349	5.15E-02
0.35	6.40E-02
0.351	7.03E-02
0.352	5.78E-02
0.353	5.15E-02
0.354	5.78E-02
0.355	5.78E-02
0.356	3.28E-02
0.357	1.40E-02
0.358	1.40E-02
0.359	1.50E-03
0.36	-4.75E-03
0.361	-2.98E-02
0.362	-2.98E-02
0.363	-3.60E-02
0.364	-6.10E-02
0.365	-5.48E-02
0.366	-6.10E-02
0.367	-5.48E-02
0.368	-6.10E-02
0.369	-9.85E-02
0.37	-7.35E-02
0.371	-7.35E-02
0.372	-6.73E-02
0.373	-2.98E-02
0.374	-3.60E-02
0.375	-2.35E-02
0.376	2.03E-02
0.377	-4.75E-03
0.378	1.40E-02
0.379	7.75E-03
0.38	-4.75E-03
0.381	-2.35E-02
0.382	-4.23E-02
0.383	-2.35E-02
0.384	-4.23E-02
0.385	-4.85E-02
0.386	-4.85E-02
0.387	-4.23E-02
0.388	-2.98E-02
0.389	-2.98E-02
0.39	-2.35E-02
0.391	-1.73E-02
0.392	-1.10E-02
0.393	1.50E-03
0.394	1.50E-03
0.395	7.75E-03
0.396	7.75E-03
0.397	2.65E-02
0.398	3.90E-02
0.399	2.65E-02
0.4	4.53E-02
0.401	5.15E-02
0.402	7.65E-02
0.403	7.03E-02
0.404	7.65E-02
0.405	8.28E-02
0.406	5.78E-02
0.407	5.78E-02
0.408	4.53E-02
0.409	3.28E-02
0.41	1.50E-03
0.411	-1.73E-02
0.412	-3.60E-02
0.413	-2.98E-02
0.414	-6.73E-02
0.415	-6.10E-02
0.416	-6.73E-02
0.417	-7.35E-02
0.418	-7.35E-02
0.419	-7.35E-02
0.42	-5.48E-02
0.421	-6.10E-02
0.422	-3.60E-02
0.423	-2.98E-02
0.424	-2.98E-02
0.425	-1.73E-02
0.426	-1.10E-02
0.427	-4.75E-03
0.428	-4.75E-03
0.429	1.50E-03
0.43	1.50E-03
0.431	1.50E-03
0.432	7.75E-03
0.433	7.75E-03
0.434	1.40E-02
0.435	1.40E-02
0.436	1.40E-02
0.437	1.40E-02
0.438	1.50E-03
0.439	1.50E-03
0.44	-4.75E-03
0.441	-1.10E-02
0.442	-1.10E-02
0.443	-2.35E-02
0.444	-1.73E-02
0.445	-2.35E-02
0.446	-2.98E-02
0.447	-1.73E-02
0.448	-1.73E-02
0.449	-1.73E-02
0.45	-1.73E-02
0.451	-2.35E-02
0.452	-1.73E-02
0.453	-2.35E-02
0.454	-1.10E-02
0.455	1.50E-03
0.456	-1.10E-02
0.457	-4.75E-03
0.458	7.75E-03
0.459	7.75E-03
0.46	7.75E-03
0.461	1.50E-03
0.462	2.65E-02
0.463	1.50E-03
0.464	1.40E-02
0.465	2.03E-02
0.466	1.50E-03
0.467	1.40E-02
0.468	7.75E-03
0.469	1.40E-02
0.47	7.75E-03
0.471	1.50E-03
0.472	1.40E-02
0.473	7.75E-03
0.474	-4.75E-03
0.475	-1.73E-02
0.476	-1.73E-02
0.477	-2.35E-02
0.478	-4.23E-02
0.479	-3.60E-02
0.48	-2.35E-02
0.481	-2.98E-02
0.482	-2.98E-02
0.483	-2.98E-02
0.484	-2.98E-02
0.485	-1.73E-02
0.486	-2.98E-02
0.487	-3.60E-02
0.488	-1.73E-02
0.489	-2.98E-02
0.49	-1.73E-02
0.491	-2.98E-02
0.492	-2.35E-02
0.493	-1.10E-02
0.494	-4.75E-03
0.495	-4.75E-03
0.496	-1.10E-02
0.497	1.50E-03
0.498	-4.75E-03
0.499	-4.75E-03
0.5	1.50E-03
0.501	1.50E-03
0.502	-1.10E-02
0.503	1.50E-03
0.504	1.50E-03
0.505	-4.75E-03
0.506	-4.75E-03
0.507	-4.75E-03
0.508	1.50E-03
0.509	1.50E-03
0.51	-4.75E-03
0.511	-4.75E-03
0.512	1.50E-03
0.513	-1.10E-02
0.514	1.50E-03
0.515	-4.75E-03
0.516	-1.10E-02
0.517	-1.10E-02
0.518	-1.73E-02
0.519	1.50E-03
0.52	-1.73E-02
0.521	-1.10E-02
0.522	1.50E-03
0.523	1.50E-03
0.524	-1.10E-02
0.525	-1.73E-02
0.526	-1.10E-02
0.527	-4.75E-03
0.528	-1.10E-02
0.529	-4.75E-03
0.53	-4.75E-03
0.531	-1.10E-02
0.532	-1.10E-02
0.533	-1.10E-02
0.534	-4.75E-03
0.535	-4.75E-03
0.536	-4.75E-03
0.537	7.75E-03
0.538	-1.10E-02
0.539	-1.73E-02
0.54	-4.75E-03
0.541	-2.35E-02
0.542	-1.10E-02
0.543	-4.75E-03
0.544	-1.10E-02
0.545	-2.35E-02
0.546	-2.35E-02
0.547	-2.35E-02
0.548	-4.75E-03
0.549	-1.10E-02
0.55	-2.35E-02
0.551	-4.75E-03
0.552	-1.10E-02
0.553	1.50E-03
0.554	1.50E-03
0.555	1.40E-02
0.556	1.50E-03
0.557	7.75E-03
0.558	7.75E-03
0.559	-4.75E-03
0.56	7.75E-03
0.561	7.75E-03
0.562	7.75E-03
0.563	1.40E-02
0.564	1.50E-03
0.565	7.75E-03
0.566	1.50E-03
0.567	-4.75E-03
0.568	-4.75E-03
0.569	-4.75E-03
0.57	-2.35E-02
0.571	-2.35E-02
0.572	-2.35E-02
0.573	-1.73E-02
0.574	-2.98E-02
0.575	-2.35E-02
0.576	-2.98E-02
0.577	-2.98E-02
0.578	-2.98E-02
0.579	-2.35E-02
0.58	-2.35E-02
0.581	-2.35E-02
0.582	-1.10E-02
0.583	-4.75E-03
0.584	1.50E-03
0.585	1.50E-03
0.586	-4.75E-03
0.587	-4.75E-03
0.588	-4.75E-03
0.589	7.75E-03
0.59	7.75E-03
0.591	1.50E-03
0.592	1.50E-03
0.593	1.50E-03
0.594	1.50E-03
0.595	-1.10E-02
0.596	-1.10E-02
0.597	-1.10E-02
0.598	-4.75E-03
0.599	-1.10E-02
0.6	1.50E-03
0.601	-4.75E-03
0.602	1.50E-03
0.603	-4.75E-03
0.604	1.50E-03
0.605	7.75E-03
0.606	-1.10E-02
0.607	7.75E-03
0.608	7.75E-03
0.609	-1.10E-02
0.61	-1.10E-02
0.611	-4.75E-03
0.612	-4.75E-03
0.613	-1.10E-02
0.614	-1.73E-02
0.615	1.50E-03
0.616	-1.10E-02
0.617	-1.10E-02
0.618	-1.10E-02
0.619	-1.10E-02
0.62	-4.75E-03
0.621	-1.10E-02
0.622	-1.10E-02
0.623	-4.75E-03
0.624	-1.10E-02
0.625	-4.75E-03
0.626	-1.10E-02
0.627	-4.75E-03
0.628	-1.73E-02
0.629	-1.10E-02
0.63	-1.73E-02
0.631	-2.98E-02
0.632	-1.73E-02
0.633	-1.73E-02
0.634	-2.35E-02
0.635	-1.73E-02
0.636	-1.73E-02
0.637	-2.35E-02
0.638	-2.98E-02
0.639	-1.73E-02
0.64	-1.73E-02
0.641	-1.73E-02
0.642	-1.73E-02
0.643	-1.10E-02
0.644	-1.10E-02
0.645	-2.35E-02
0.646	-4.75E-03
0.647	1.50E-03
0.648	-1.10E-02
0.649	-4.75E-03
0.65	7.75E-03
0.651	1.40E-02
0.652	7.75E-03
0.653	7.75E-03
0.654	2.03E-02
0.655	7.75E-03
0.656	1.50E-03
0.657	1.50E-03
0.658	1.50E-03
0.659	7.75E-03
0.66	-1.10E-02
0.661	7.75E-03
0.662	1.50E-03
0.663	-1.10E-02
0.664	1.50E-03
0.665	-4.75E-03
0.666	-4.75E-03
0.667	-1.10E-02
0.668	-4.75E-03
0.669	-4.75E-03
0.67	-1.73E-02
0.671	-4.75E-03
0.672	-4.75E-03
0.673	1.50E-03
0.674	-1.10E-02
0.675	-1.73E-02
0.676	-1.10E-02
0.677	-1.10E-02
0.678	1.50E-03
0.679	1.40E-02
0.68	1.40E-02
0.681	1.50E-03
0.682	2.03E-02
0.683	2.65E-02
0.684	1.40E-02
0.685	7.75E-03
0.686	1.40E-02
0.687	1.40E-02
0.688	1.50E-03
0.689	2.03E-02
0.69	6.40E-02
0.691	5.15E-02
0.692	-1.10E-02
0.693	-4.23E-02
0.694	-6.10E-02
0.695	-1.99E-01
0.696	-2.80E-01
0.697	-2.42E-01
0.698	-1.80E-01
0.699	-1.11E-01
0.7	-1.05E-01
0.701	-1.73E-02
0.702	1.50E-03
0.703	4.53E-02
0.704	1.02E-01
0.705	5.15E-02
0.706	-4.75E-03
0.707	-2.98E-02
0.708	-4.23E-02
0.709	-4.75E-03
0.71	-1.10E-02
0.711	8.90E-02
0.712	1.14E-01
0.713	1.14E-01
0.714	1.14E-01
0.715	1.02E-01
0.716	8.90E-02
0.717	5.15E-02
0.718	5.78E-02
0.719	2.65E-02
0.72	-1.73E-02
0.721	-1.10E-02
0.722	-3.60E-02
0.723	-6.10E-02
0.724	-5.48E-02
0.725	-6.10E-02
0.726	-6.10E-02
0.727	-6.10E-02
0.728	-7.35E-02
0.729	-4.85E-02
0.73	-3.60E-02
0.731	-1.10E-02
0.732	2.03E-02
0.733	2.65E-02
0.734	4.53E-02
0.735	5.15E-02
0.736	6.40E-02
0.737	5.15E-02
0.738	5.15E-02
0.739	4.53E-02
0.74	2.65E-02
0.741	1.40E-02
0.742	7.75E-03
0.743	7.75E-03
0.744	-4.75E-03
0.745	-1.10E-02
0.746	-4.75E-03
0.747	-1.10E-02
0.748	-4.75E-03
0.749	-1.73E-02
0.75	-1.10E-02
0.751	-1.10E-02
0.752	-1.73E-02
0.753	-2.98E-02
0.754	-1.73E-02
0.755	-5.48E-02
0.756	-6.10E-02
0.757	-6.10E-02
0.758	-6.73E-02
0.759	-8.60E-02
0.76	-7.98E-02
0.761	-7.98E-02
0.762	-9.23E-02
0.763	-6.73E-02
0.764	-6.73E-02
0.765	-6.73E-02
0.766	-5.48E-02
0.767	-5.48E-02
0.768	-2.35E-02
0.769	-1.73E-02
0.77	-1.73E-02
0.771	1.40E-02
0.772	1.40E-02
0.773	1.40E-02
0.774	2.03E-02
0.775	3.28E-02
0.776	3.28E-02
0.777	2.65E-02
0.778	3.90E-02
0.779	4.53E-02
0.78	3.28E-02
0.781	3.28E-02
0.782	3.28E-02
0.783	3.90E-02
0.784	3.28E-02
0.785	2.65E-02
0.786	2.03E-02
0.787	7.75E-03
0.788	7.75E-03
0.789	2.03E-02
0.79	1.50E-03
0.791	7.75E-03
0.792	1.50E-03
0.793	1.50E-03
0.794	1.50E-03
0.795	-2.35E-02
0.796	-1.10E-02
0.797	-4.75E-03
0.798	-1.73E-02
0.799	-2.35E-02
0.8	-2.35E-02
0.801	-2.35E-02
0.802	-2.98E-02
0.803	-1.73E-02
0.804	-1.73E-02
0.805	-1.73E-02
0.806	-1.10E-02
0.807	-1.10E-02
0.808	-4.75E-03
0.809	-4.75E-03
0.81	-4.75E-03
0.811	1.50E-03
0.812	7.75E-03
0.813	-4.75E-03
0.814	1.50E-03
0.815	1.50E-03
0.816	-4.75E-03
0.817	-1.10E-02
0.818	-1.73E-02
0.819	-1.73E-02
0.82	-2.35E-02
0.821	-2.35E-02
0.822	-2.98E-02
0.823	-1.73E-02
0.824	-2.35E-02
0.825	-2.35E-02
0.826	-2.35E-02
0.827	-2.35E-02
0.828	-2.35E-02
0.829	-2.35E-02
0.83	-2.35E-02
0.831	-2.35E-02
0.832	-2.35E-02
0.833	-1.10E-02
0.834	-1.73E-02
0.835	-1.73E-02
0.836	-1.10E-02
0.837	-4.75E-03
0.838	-4.75E-03
0.839	1.50E-03
0.84	1.50E-03
0.841	-4.75E-03
0.842	1.50E-03
0.843	1.50E-03
0.844	7.75E-03
0.845	1.50E-03
0.846	7.75E-03
0.847	1.40E-02
0.848	1.50E-03
0.849	1.50E-03
0.85	1.50E-03
0.851	1.50E-03
0.852	1.50E-03
0.853	-4.75E-03
0.854	-4.75E-03
0.855	1.50E-03
0.856	-4.75E-03
0.857	1.50E-03
0.858	-4.75E-03
0.859	-1.10E-02
0.86	-4.75E-03
0.861	-4.75E-03
0.862	-1.10E-02
0.863	-1.73E-02
0.864	-1.73E-02
0.865	-1.10E-02
0.866	-2.35E-02
0.867	-2.35E-02
0.868	-1.10E-02
0.869	-1.73E-02
0.87	-2.35E-02
0.871	-1.73E-02
0.872	-4.75E-03
0.873	-4.75E-03
0.874	-1.10E-02
0.875	-4.75E-03
0.876	1.50E-03
0.877	-1.10E-02
0.878	1.50E-03
0.879	1.50E-03
0.88	-4.75E-03
0.881	1.50E-03
0.882	1.50E-03
0.883	7.75E-03
0.884	1.50E-03
0.885	1.50E-03
0.886	1.50E-03
0.887	7.75E-03
0.888	1.50E-03
0.889	1.50E-03
0.89	1.50E-03
0.891	1.50E-03
0.892	-4.75E-03
0.893	-4.75E-03
0.894	-1.10E-02
0.895	-2.35E-02
0.896	-1.10E-02
0.897	-2.35E-02
0.898	-2.35E-02
0.899	-2.98E-02
0.9	-2.98E-02
0.901	-2.98E-02
0.902	-3.60E-02
0.903	-3.60E-02
0.904	-3.60E-02
0.905	-3.60E-02
0.906	-2.98E-02
0.907	-2.35E-02
0.908	-1.73E-02
0.909	-1.73E-02
0.91	-1.73E-02
0.911	1.50E-03
0.912	-4.75E-03
0.913	1.50E-03
0.914	1.40E-02
0.915	1.40E-02
0.916	1.40E-02
0.917	1.50E-03
0.918	7.75E-03
0.919	-4.75E-03
0.92	-1.73E-02
0.921	-1.73E-02
0.922	-1.73E-02
0.923	-1.10E-02
0.924	-1.73E-02
0.925	-1.10E-02
0.926	-4.75E-03
0.927	-1.10E-02
0.928	7.75E-03
0.929	7.75E-03
0.93	1.50E-03
0.931	7.75E-03
0.932	1.40E-02
0.933	7.75E-03
0.934	7.75E-03
0.935	7.75E-03
0.936	1.40E-02
0.937	1.50E-03
0.938	1.50E-03
0.939	7.75E-03
0.94	-4.75E-03
0.941	-1.73E-02
0.942	-1.73E-02
0.943	-2.35E-02
0.944	-2.35E-02
0.945	-2.35E-02
0.946	-2.35E-02
0.947	-1.73E-02
0.948	-2.35E-02
0.949	-2.98E-02
0.95	-2.35E-02
0.951	-1.73E-02
0.952	-2.35E-02
0.953	-4.75E-03
0.954	-4.75E-03
0.955	-4.75E-03
0.956	-1.10E-02
0.957	-4.75E-03
0.958	7.75E-03
0.959	1.50E-03
0.96	1.40E-02
0.961	2.03E-02
0.962	7.75E-03
0.963	7.75E-03
0.964	7.75E-03
0.965	-4.75E-03
0.966	-4.75E-03
0.967	-1.73E-02
0.968	-1.10E-02
0.969	-3.60E-02
0.97	-2.98E-02
0.971	-1.73E-02
0.972	-2.35E-02
0.973	-2.98E-02
0.974	-2.98E-02
0.975	-3.60E-02
0.976	-2.98E-02
0.977	-3.60E-02
0.978	-1.73E-02
0.979	-1.10E-02
0.98	-4.75E-03
0.981	7.75E-03
0.982	7.75E-03
0.983	2.03E-02
0.984	1.40E-02
0.985	7.75E-03
0.986	1.40E-02
0.987	7.75E-03
0.988	-4.75E-03
0.989	1.50E-03
0.99	-4.75E-03
0.991	-4.75E-03
0.992	-4.75E-03
0.993	1.50E-03
0.994	-4.75E-03
0.995	-4.75E-03
0.996	1.50E-03
0.997	1.50E-03
0.998	-4.75E-03
0.999	7.75E-03
1	1.50E-03
1.001	1.50E-03
1.002	1.50E-03
1.003	-4.75E-03
1.004	-4.75E-03
1.005	1.50E-03
1.006	-4.75E-03
1.007	7.75E-03
1.008	7.75E-03
1.009	-4.75E-03
1.01	-1.10E-02
1.011	1.50E-03
1.012	-4.75E-03
1.013	-1.10E-02
1.014	-4.75E-03
1.015	-1.10E-02
1.016	-1.10E-02
1.017	-2.35E-02
1.018	-4.75E-03
1.019	-2.35E-02
1.02	-2.98E-02
1.021	-1.73E-02
1.022	-2.98E-02
1.023	-1.73E-02
1.024	-2.98E-02
1.025	-2.35E-02
1.026	-2.98E-02
1.027	-2.35E-02
1.028	-1.10E-02
1.029	-1.10E-02
1.03	-1.10E-02
1.031	-1.73E-02
1.032	-4.75E-03
1.033	-4.75E-03
1.034	-1.73E-02
1.035	-4.75E-03
1.036	-4.75E-03
1.037	-4.75E-03
1.038	-1.73E-02
1.039	-2.35E-02
1.04	-1.73E-02
1.041	-1.73E-02
1.042	-4.75E-03
1.043	-4.75E-03
1.044	-1.10E-02
1.045	-4.75E-03
1.046	-1.10E-02
1.047	-4.75E-03
1.048	-1.10E-02
1.049	-1.10E-02
1.05	-1.10E-02
1.051	1.50E-03
1.052	-1.10E-02
1.053	1.50E-03
1.054	-4.75E-03
1.055	-1.10E-02
1.056	1.50E-03
1.057	-4.75E-03
1.058	1.50E-03
1.059	-4.75E-03
1.06	1.50E-03
1.061	1.40E-02
1.062	7.75E-03
1.063	1.40E-02
1.064	1.50E-03
1.065	7.75E-03
1.066	1.40E-02
1.067	7.75E-03
1.068	2.03E-02
1.069	7.75E-03
1.07	7.75E-03
1.071	1.50E-03
1.072	7.75E-03
1.073	7.75E-03
1.074	7.75E-03
1.075	-4.75E-03
1.076	-4.75E-03
1.077	1.50E-03
1.078	-1.10E-02
1.079	-2.35E-02
1.08	-2.35E-02
1.081	-2.35E-02
1.082	-1.10E-02
1.083	1.50E-03
1.084	-1.73E-02
1.085	-1.73E-02
1.086	-1.73E-02
1.087	-2.35E-02
1.088	-3.60E-02
1.089	-2.35E-02
1.09	-3.60E-02
1.091	-3.60E-02
1.092	-2.98E-02
1.093	-3.60E-02
1.094	-2.98E-02
1.095	-2.35E-02
1.096	-1.73E-02
1.097	-1.10E-02
1.098	-4.75E-03
1.099	-1.73E-02
1.1	-1.10E-02
1.101	-1.10E-02
1.102	-1.10E-02
1.103	-1.10E-02
1.104	-1.10E-02
1.105	-1.73E-02
1.106	-2.35E-02
1.107	-1.10E-02
1.108	-1.73E-02
1.109	-2.35E-02
1.11	-1.10E-02
1.111	-4.75E-03
1.112	1.50E-03
1.113	-4.75E-03
1.114	-4.75E-03
1.115	-4.75E-03
1.116	-2.35E-02
1.117	1.40E-02
1.118	-4.75E-03
1.119	-1.10E-02
1.12	1.50E-03
1.121	-4.75E-03
1.122	1.50E-03
1.123	1.50E-03
1.124	-4.75E-03
1.125	1.40E-02
1.126	-1.10E-02
1.127	-1.10E-02
1.128	7.75E-03
1.129	1.50E-03
1.13	1.40E-02
1.131	7.75E-03
1.132	1.50E-03
1.133	-1.10E-02
1.134	-1.10E-02
1.135	1.50E-03
1.136	7.75E-03
1.137	-1.73E-02
1.138	-1.10E-02
1.139	-2.98E-02
1.14	-1.10E-02
1.141	-1.10E-02
1.142	-1.73E-02
1.143	-1.10E-02
1.144	-1.73E-02
1.145	-1.10E-02
1.146	-4.75E-03
1.147	-1.10E-02
1.148	-4.75E-03
1.149	1.50E-03
1.15	1.40E-02
1.151	7.75E-03
1.152	1.50E-03
1.153	1.50E-03
1.154	1.50E-03
1.155	1.40E-02
1.156	7.75E-03
1.157	-4.75E-03
1.158	-4.75E-03
1.159	1.50E-03
1.16	1.50E-03
1.161	1.50E-03
1.162	-1.10E-02
1.163	1.50E-03
1.164	-1.10E-02
1.165	-2.35E-02
1.166	-1.73E-02
1.167	-1.10E-02
1.168	-1.10E-02
1.169	-1.10E-02
1.17	-1.10E-02
1.171	-4.75E-03
1.172	-4.75E-03
1.173	-2.35E-02
1.174	-2.98E-02
1.175	-2.35E-02
1.176	-2.98E-02
1.177	-2.35E-02
1.178	-3.60E-02
1.179	-4.85E-02
1.18	-2.98E-02
1.181	-2.35E-02
1.182	-1.73E-02
1.183	-2.98E-02
1.184	-3.60E-02
1.185	-1.10E-02
1.186	-1.10E-02
1.187	-4.75E-03
1.188	-1.10E-02
1.189	-1.10E-02
1.19	-1.73E-02
1.191	-2.35E-02
1.192	1.50E-03
1.193	-4.75E-03
1.194	7.75E-03
1.195	2.03E-02
1.196	7.75E-03
1.197	7.75E-03
1.198	1.40E-02
1.199	2.65E-02
1.2	2.03E-02
